Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,Posted Date,Location Type,City,State,Extracted Skills
Data Scientist,122000,company overview idea evolver specializes in audience research and consumer insights as well as designing and engineering software as a medical device applications our primary verticals are healthcare food and retail our client list includes american express dannon astrazeneca united therapeutics blue origin and k hovnanian homes position overview we are looking for a highly skilled data scientist to join our consumer insights team this position will be responsible for utilizing data to provide valuable insights that inform business decisions and drive growth for our company and our clients,3.7,Idea Evolver,Remote,25,2011,Private,Advertising & Public Relations,Media & Communication,3000,09-11-2023,Town,Austin,Texas,"JavaScript, Deep Learning, Spark"
Data Scientist,132000,at klaviyo we value the unique backgrounds experiences and perspectives each klaviyo we call ourselves klaviyos brings to our workplace each and every day we believe everyone deserves a fair shot at success and appreciate the experiences each person brings beyond the traditional job requirements if youre a close but not exact match with the description we hope youll still consider applying want to learn more about life at klaviyo visit careersklaviyocom to see how we empower creators to own their own destiny about the team our team natural language interfaces is responsible for developing customerfacing chatbased features in the klaviyo app this is a relatively new team working with natural language processing nlp techniques and cuttingedge large language models llms to improve the user experience youll be coming in as one of our primary data scientists on the team and will have the chance to radically impact how customers use some of the core features of the klaviyo app on a daily basis,3.9,Klaviyo,"Boston, MA",3000,2012,Private,Internet & Web Services,Information Technology,3000,08-06-2024,City,Boston,Massachusetts,"Tableau, Data Analysis, Python, Docker"
Data Scientist,91000,connect talent solutions is a fast growing innovative staffing firm offering direct placement contract and contract to hire solutions we are uniquely positioned and experienced to support your requirements from it and engineering to general labor and customer service positions at connect people are the center of our universe and we go to great lengths to ensure that our customers and candidates have the most enjoyable and informational hiring experience that will encourage and foster fruitful long term relationships and careers job description as a junior data scientist you will work as part of a small team of data engineers database developers and visualization specialists to analyze large sets of structured data looking for anomalies and undiscovered correlations you will combine analytic python and r skills to discover and solve data problems obscured to the layman by the sheer volume of data apply fuzzy matching and statistical analysis to find and deal with inaccurate data points or missing data and work with data providers to correct their input feeds you will use a variety of tools to profile and visualize data developing reports dashboards and repeatable analyses for leadership,5,Connect Talent Solutions,"Springfield, VA",25,1992,Private,,,3000,09-04-2024,City,Springfield,Virginia,"Spark, Data Warehousing, Azure, SQL"
Data Scientist,137000,the data scientist position is a handson role responsible for the endtoend design testing and development of analytics solutions for service operations you will work closely with other team members and business stakeholders to apply machine learning deep learning nlp and other advanced analytics you will research and prepare data for analysis perform data exploration apply machine learning and statistical techniques to draw conclusions and build innovative products to improve operational effectiveness and efficiency responsibilities work individually andor with team members to design and develop machine learning models both supervised and unsupervised for prototyping or adhoc analyses apply data mining techniques and perform statistical analysis as needed,3.9,Erstom,"Minneapolis, MN",25,1992,Private,,,3000,05-03-2024,City,Minneapolis,Minnesota,"AWS, Spark, Deep Learning"
Data Scientist,160000,epochgeo is looking for a senior level data scientist with analytic and scripting experience to support one of the most innovative exciting and growing offices that is rooted in data rich projects in the national security space are you a data scientist aiml practitioner mathematician or similar who loves to work with data find patterns in it and then turn it into actionable intelligence are you a developer who loves to work with a multidiscipline team to help transition desktop workflows and algorithms to enterprise level tools if so please reach out to us at epochgeo to chat locationbased big data can be overwhelming inaccessible and noisy epochgeo is a data services firm specializing in supporting the full spectrum data cycle beginning with scalable data storage and ending in producing impactful analytics our developers analysts and data scientists have a proven track record applying opensource innovative technology data science and actionable analytics to inform customers data driven decisions,5,Epochgeo,"Reston, VA",25,2020,Private,Aerospace & Defense,Aerospace & Defense,3000,06-01-2024,City,Reston,Virginia,"Azure, Deep Learning, Snowflake, PyTorch"
Data Scientist,130000,thank you for your interest in joining our team qurate retail group comprises six leading retail brands qvc hsn ballard designs frontgate garnet hill and grandin road all dedicated to providing a more human way to shop qurate retail group is the largest player in video commerce vcommerce which includes videodriven shopping across linear tv ecommerce sites digital streaming and social platforms the opportunity reporting to the manager data scientist the sr data scientist takes an active role in advancing the data science practice at qurate not only by implementing some of the most complex and highestpriority modeling and measurement projects but also by identifying and building support for projects and capabilities to provide the greatest business impact this role is hybridremote and is based in west chester pa,3.4,Qvc,"West Chester, PA",10000,1986,Public,Other Retail Stores,Retail & Wholesale,10000,09-11-2024,City,West Chester,Pennsylvania,"AWS, SQL, JavaScript, Data Cleaning"
Data Scientist,118000,job summary the primary purpose of this role is to provide advanced analytical capabilities to support data science initiatives this position gains experience in various areas including but not limited to predictive modeling personalization and recommendation algorithms natural language processing and text mining search recall precision ranking and related problems optimization and mathematical programming with applications in labor scheduling inventory and capacity planning network flows and supply chain optimization a senior data scientist solves complex problems that do not yet have solutions in the research therefore the individual in this role must be an expert in hisher field and confident in interacting and proposing solutions to the business this role influences the thought process and methodology for other team members or or also lowes is an equal opportunity employer and administers all personnel practices without regard to race color religious creed sex gender age ancestry national origin mental or physical disability or medical condition sexual orientation gender identity or expression marital status military or veteran status genetic information or any other category protected under federal state or local law,3.5,Lowes,"Charlotte, NC",3000,1921,Public,Home Furniture & Housewares Stores,Retail & Wholesale,10000,31-03-2024,City,Charlotte,North Carolina,"Big Data, Python, Azure"
Data Scientist,146000,abbvies mission is to discover and deliver innovative medicines that solve serious health issues today and address the medical challenges of tomorrow we strive to have a remarkable impact on peoples lives across several key therapeutic areas immunology oncology neuroscience eye care virology womens health and gastroenterology in addition to products and services across its allergan aesthetics portfolio the marketing analytics and business insights mabi function supports abbvies us organization and is comprised of highly respected researchers analysts data scientists and strategists who are committed to being bestinclass within the biopharmaceutical industry we serve as strategic inhouse counsel ensuring that all decisions leverage the key insights that we develop we continue to build new capabilities and skill sets encouraging our team members to pull up a chair be themselves be creative speak their minds and do good work we are a passionate diverse flexible and inclusive organization with a culture that supports the best ideas wherever they originate we are smart fun quirky and innovative and wed love for you to join us,3.9,Abbvie,"Crystal Lake, IL",10000,2013,Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,10000,05-02-2024,City,Crystal Lake,Illinois,"Python, Matplotlib, Spark"
Data Scientist,118000,data scientist position available through the princeton precision health initiative at princeton university the new princeton precision health pph initiative is seeking to hire a staff scientist in the area of data science and computational biology this position is at the rank of professional specialist and will initially be a threeyear term position with the possibility of renewal based on job performance and funding availability the pph initiative is taking an interdisciplinary datadriven approach to healthcare leveraging the synergy of science and policy to enable targeted solutions to biomedical clinical and societal challenges and support precision health professional data scientists with expertise in both computer science and in genomics andor biomedical research will be key contributors to the success of pph the position will report to professor olga troyanskaya the director of pph though the data scientist will have the opportunity to work with multiple groups participating in pph research providing data analysis expertise across this interdisciplinary research space at princeton the data scientist should have a strong track record in data science and its application in the life sciences the biomedical domain or other healthrelated field so that they can successfully develop and apply computational methods for a variety of applications in addition candidates should have experience with creating robust software code that can be shared across groups and with the biomedical research community at large the data scientist will need to serve as a hub for collaborative projects across disciplines thus extensive research experience is required applications must be submitted online at httpswwwprincetoneduacadpositionsposition28182 applications must include a curriculum vitae and contact information for three references essential qualifications a phd in computer science computational biology or a related field at least ten years prior research experience in data science or computational biology preferred qualifications at least five years prior research experience in genomics andor sequencing data analyses this position is subject to the universitys background check policy,4.5,Princeton University,"Princeton, NJ",7500,1746,College / University,Colleges & Universities,Education,3000,03-04-2024,City,Princeton,New Jersey,"R, Git, Hadoop"
Data Scientist,122000,locations united states you will design and develop the data models for the solution design test refine and iterate models in real world environments work collaboratively with other data scientists and data engineers to build out the solution you have,5,Concentric Ai,United States,25,2018,Private,Enterprise Software & Network Solutions,Information Technology,3000,07-08-2024,Town,Austin,Texas,"TensorFlow, JavaScript, R"
Data Scientist,163000,senior data scientist search and personalization united states remote duration permanent location united states remote start asap due to the current conditions of covid19 this key position will initially work from home until such a time when we return to our office who you are we are looking for a senior data scientist to lead the development of our search personalization and recommendations using your deep machine learning expertise while considering the broader business context you will develop industryleading recommendations in visual search this position will have a direct impact on the search and browse paths for millions of customers and drive key conversion metrics,4.4,Getty Images,Remote,3000,1995,Public,Photography,Media & Communication,3000,20-11-2023,Town,Houston,Texas,"Data Warehousing, TensorFlow, Python, Git"
Data Analyst,70000,research data analyst scientist requisition id 32358 job category administrative supportoffice employment type full time experience level manager city state milwaukee wi work location medical education building department kern institute for transforming medical education education bachelors degree position description for a full list of positions see wwwmcweducareers,3.8,Medical College Of Wisconsin,"Milwaukee, WI",7500,1893,College / University,Colleges & Universities,Education,3000,08-03-2024,City,Milwaukee,Wisconsin,"ETL, Docker, Tableau"
Data Scientist,110000,about interdigital interdigital develops fundamental wireless and video technologies that are at the core of mobile devices networks and services worldwide we solve many of the industrys most critical and complex technical challenges inventing solutions for more efficient broadband networks and richer multimedia experiences years ahead of market deployment interdigital has licenses and strategic relationships with many of the worlds leading wireless companies founded in 1972 interdigital is listed on nasdaq and is included in the sp midcap 400 index for more information please visit wwwinterdigitalcom summary interdigital is currently seeking a data scientist to work in our is department we are looking for a data scientist to provide insights into the business through statistical analysis data mining and data visualization techniques the successful candidate will be intricately involved with our data management and information delivery team in the governance development and maintenance of our reporting solution including the refinement of a data framework and implementation of machine learning and artificial intelligence solutions,3.8,Interdigital Comm Corp,"Conshohocken, PA",350,1992,Public,Enterprise Software & Network Solutions,Information Technology,250500,11-03-2024,City,Conshohocken,Pennsylvania,"Git, SQL, Cloud Computing, Model Deployment"
Data Scientist,122000,at trella health we are passionate and committed to our mission empowering meaningful change in healthcare since our founding in 2015 we continue to grow our team enhance our solution and services offerings accelerate into new markets and expand our customer base we are rapidly growing and are looking for new trellavators to join our team what is a trellavator you ask innovate and elevate is the name of our game we go above and beyond to collaborate with and support each other we believe that when a colleague or customers succeeds we succeed by learning from others building on our successes and taking risks we constantly raise the bar continuous improvement is in our dna our word is paramount we keep our commitments and we always follow through we have a strong reliable support system that fuels growth collaboration and passion and together we create a positive environment where everyone at trella health including the customers we support can thrive are you ready to learn more about the opportunities with our team trellyeah you are,4.9,Trella Health,Remote,125,2015,Private,Health Care Services & Hospitals,Healthcare,3000,10-07-2024,Town,Austin,Texas,"Cloud Computing, Data Visualization, Natural Language Processing, Matplotlib"
Data Scientist,122000,at vitria you will use your creativity and expertise to apply your machine learning experience to our via aiops product improving our customers operational processes and services in this role you will understand our customers business problems industry context and data sources as well as how our via aiops product addresses them work closely with our customer facing teams product managers and engineers to drive analytics based product improvements in our via aiops product build tune and evaluate models for realtime timeseries analysis the detection and correlation of anomalies across disparate data sets etc incorporate humangenerated labels from our customers into your model development,3.6,Vitria Technology,Remote,350,1992,Private,Computer Hardware Development,Information Technology,62,02-08-2024,Town,Richardson,Texas,"Azure, ETL, Data Cleaning"
Data Scientist,92000,it data scientist iiv 2300494 founded in 1934 medical mutual is the oldest and one of the largest health insurance companies based in ohio we provide peace of mind to more than 16 million ohioans through our highquality health life disability dental vision and indemnity plans we offer fully insured and selffunded group coverage including stop loss as well as medicare advantage medicare supplement and individual plans medical mutual s status as a mutual company means we are owned by our policyholders not stockholders so we dont answer to wall street analysts or pay dividends to investors instead we focus on developing products and services that allow us to better serve our customers and the communities around us and help our members achieve their best possible health and quality of life,3.9,Medical Mutual Of Ohio,"Brooklyn, OH",3000,1934,Nonprofit Organization,Insurance Carriers,Insurance,3000,13-08-2024,City,Brooklyn,Ohio,"Hadoop, Natural Language Processing, JavaScript, Data Visualization"
Data Scientist,126000,come and change the world of ai with the kumo team the creation of the data warehouse emerged to solve the analytics problem over large amounts of data now weve moved from megabytes to gigabytes to terabytes of data storage with no end in sight and companies invest millions of dollars to store and organize that data and only leverage a fraction of it for machine learning with kumo we are building the first data platform to seamlessly allow machine learning over data warehouses for faster simpler and smarter predictions to combat data waste and maximize data value query the future with kumo as a forward deployed data scientist you will partner with customers to discover design develop and deploy solutions using kumos technology ideal candidates have a strategic and analytical aptitude software engineering expertise and strong interpersonal skills,5,Kumo,"Mountain View, CA",3000,1992,Public,,,3000,04-09-2024,City,Mountain View,California,"TensorFlow, Deep Learning, Machine Learning, ETL"
Data Scientist,102000,motor information systems an owned subsidiary of hearst is actively seeking a data scientist who possesses talent passion and expertise in extracting valuable knowledge from complex datasets contributing to the development of datadriven strategies and improving the overall efficiency of our operations motors insights team is a new team with an exponential growth opportunity both in terms of technology and personnel and we are looking for someone to share our mission that will transform our companys future as a data scientist we expect this role to be instrumental in solving complex business problems providing actionable insights and supporting evidencebased decisionmaking this position offers excellent career growth and promotional opportunities stellar compensation and an opportunity to work with the worlds premier provider of aftermarket automotive data hearst and motor information systems could very well be your best and last position in a rewarding and fulfilling career degree level,3.6,Hearst Media Services,"Troy, MI",10000,1887,Private,Publishing,Media & Communication,10000,12-10-2023,City,Troy,Michigan,"Data Cleaning, Docker, Data Warehousing"
DATA SCIENTIST,104000,location secaucus nj position type contract position term 12 months all submitted candidates must be on our w2 candidates can must be able to relocate after covid skills immediate need senior practitioner with experience of qliksense development for data scientist role experience in qlikview 10 years experience in qliksense experience in supply chain data visualization experience as data engineer business intelligence,3.9,Trabian Enterprises,"Secaucus, NJ",25,1992,Public,,,3000,03-06-2024,City,Secaucus,New Jersey,"Data Warehousing, Excel, Hadoop"
Data Scientist,122000,hims hers health inc better known as hims hers is a multispecialty telehealth platform building a virtual front door to the healthcare system we connect consumers to licensed healthcare professionals enabling people to access highquality medical carefrom wherever is most convenientfor numerous conditions related to sexual health hair care mental health skincare primary care and more with products and services available across all 50 states and washington dc hims hers is on a mission to help the world feel great through the power of better health we believe how you feel in your body and mind transforms how you show up in life thats why were building a future where nothing stands in the way of harnessing this power we normalize health wellness challengesand innovate on their solutionsto make feeling happy and healthy easy to achieve no two people are the same so we provide access to personalized care designed for results at our core our mission is deeply personalbecause we too are customers,4,Hims & Hers,Remote,350,2017,Public,Health Care Services & Hospitals,Healthcare,3000,09-04-2024,Town,San Antonio,Texas,"Tableau, Natural Language Processing, Azure"
Data Scientist,83000,description clarity innovations connects human creativity with emerging technology to design develop and deploy software that enhances mission success our focus is redefining the governments relationship with technology by encouraging the use of devsecops and agile methodologies smallteams constructs modern tech stacks and automation our software improves the lives and work of our end users and enhances innovation we fulfil our responsibility to our country by delivering missionchanging results that help shape a better and safer world description access discovery and enablement analyst needs to be comfortable with xks and dx automation and scripting using python jupyter notebook creation c nice to have,4.8,Clarity Innovations Llc,"Aurora, CO",25,2013,Private,Research & Development,Management & Consulting,3000,08-02-2024,City,Aurora,Colorado,"Tableau, Python, Big Data, Spark"
Data Engineer,122000,job title data engineering must have citizenship must haves pythonsnowflakeaws past experience with informatica or snaplogic etl tools and exposure to cicd pipelines oracle plsql skills writing queries etc great communication skills nice to haves financial services industry experience experience with aws devops and services like ec2 s3 iam eks people getting above the database developer role knowledge of salesforce and machine learning algorithms data scientist someone that can lead advancement in the role,3.9,Q2A Media Services Pvt Ltd,"Smithfield, RI",3000,1992,Unknown,,,3000,02-06-2024,City,Smithfield,Rhode Island,"Hadoop, Spark, Excel, Snowflake"
Data Scientist,130000,the ai in education at expatiate communications aims to develop algorithms for the prediction of educational outcomes from attendance records graduation rates suspension and k12 tst data in order to achieve this goal novel and creative machine learning and statistical analysis is needed the candidates will be in charge of developing and implementing such algorithms on a variety of data sources and on a variety of educational outcomes as an educational data scientist you will research and implement stateoftheart ai algorithms apply offtheshelf ai and datacentric tools collect maintain and store user data you have demonstrated competence in developing highly scalable artificial intelligence systems and ship projects with multiple dependencies across teams to achieve brilliant outcomes for customers description,3.9,Unknown,"Pasadena, CA",3000,1992,Unknown,,,3000,14-09-2024,City,Pasadena,California,"TensorFlow, Matplotlib, PyTorch, Tableau"
Data Scientist,122000,shape the future with intelligence and creativity we are looking for those passionate about a world where technology and creativity converge where incredible work is inspired by brilliant analysis bold creators owners and achievers ready to bring everything theyve got to build with care and consideration and deliver truly intelligent creative responsibilities design and develop computer vision natural language processing and machine learning algorithms in largescale production systems and assess solutions performance with statistical analysis work with large datasets and solve difficult analysis problems applying advanced analytical methods conduct endtoend analyses including data gathering and requirements specification processing analysis ongoing deliverables and presentations,2.9,Vidmob,Remote,350,2014,Private,Advertising & Public Relations,Media & Communication,3000,02-02-2024,Town,Frisco,Texas,"AWS, Data Analysis, Hadoop, Cloud Computing"
Data Scientist,114000,ssc is a global provider of investment and financial services and software for the financial services and healthcare industries named to fortune 1000 list as top us company based on revenue ssc is headquartered in windsor connecticut and has 20000 employees in over 90 offices in 35 countries some 18000 financial services and healthcare organizations from the worlds largest institutions to local firms manage and account for their investments using sscs products and services job description senior data scientist location waltham ma hybrid get to know the team your deep experience with artificial intelligence nlp language models and advanced analytics is matched by a passion to build great products lead innovation be a mentor and guide to other engineering team members in the past you have been part of a startup or corporate innovation team working in fastmoving environments you can point to numerous examples which have demonstrated your ability to creativity solve technical challenges,3.1,Ss&C,"Waltham, MA",10000,1986,Public,Information Technology Support Services,Information Technology,7500,20-12-2023,City,Waltham,Massachusetts,"Machine Learning, Python, Natural Language Processing, Data Analysis"
Data Scientist,122000,analytica is seeking a remote data scientist to support one or more dynamic longterm federal government data science programs the company works as a trusted advisor to us federal government clients in health civilian and national security missions the ideal candidate will be comfortable as a key member of a multidisciplinary team working in an agile environment to produce advanced analytics solutions analytica has been recognized by inc magazine as one of the 250 fastestgrowing us small businesses for three consecutive years we work with us government clients to build datadriven products and cultures that make an impact on our daily lives analytica offers competitive compensation with opportunities for bonuses employerpaid health care unlimited training funds and a 401k match,3.4,Analytica,Remote,125,2009,Private,Information Technology Support Services,Information Technology,15,15-07-2024,Town,Richardson,Texas,"SQL, Cloud Computing, Deep Learning, R"
DATA SCIENTIST,125000,job description ignite is an iso 90012015 and cmmi services level 3 certified servicedisabled veteranowned small business sdvosb headquartered in huntsville al by design ignite is a provider of professional services to customers in educational federal and commercial industries and in every action seeks to be the preeminent provider within this business space ignite upholds our values of competency collaboration innovation reliability and results through everything we do ignite is currently seeking a driven detailoriented data scientist to join our team supporting our government partner this position is expected to be onsite within a government facility this applicant is someone who creatively approaches a variety of requirements to meet intelligence needs can balance work on multiple tasks and will work collaboratively with other scientists engineers and analysts,3.9,Ignite Fueling Innovation,"Dayton, OH",125,2001,Private,Aerospace & Defense,Aerospace & Defense,15,02-11-2024,City,Dayton,Ohio,"Statistics, Model Deployment, Data Cleaning"
Data Scientist,113000,passionate about helping clients make the most of their analytics investments driven to succeed in a competitive and rapidlychanging business looking for an opportunity with a premiere provider of specialized consulting services with a collaborative team oriented approach we are currently accepting applications from talented individuals who seek to advance their career within a fastpaced and challenging environment we offer all cognowiz team members a highly competitive compensation package that includes benefits and opportunities for both personal and professional growth masters degree in computer science engineering any technology or related and 2 yrs of exp to analyze large amounts of information to discover trends and patterns manipulate transform and combine datafrom multiple data sources for use in analytics and reporting produce high ad hoc and standard reports using r or sas procedures efficiently identify and correct syntax and programming logic errors in sql tableau and sas code integrate rsas analysis with tableau to deliver the results of statistical analysis within tableau dashboards perform inferential statistical analysis in r or sas including statistical tests for significance such as nullhypothesis testing to validate results of analysis,4.9,Cognowiz,"Herndon, VA",25,1992,Private,Information Technology Support Services,Information Technology,3000,01-03-2024,City,Herndon,Virginia,"Azure, ETL, Data Analysis"
Data Scientist,105000,overview arcfield is a leading provider of full lifecycle missionfocused systems engineering and integration capabilities to the us government and its allies the company has more than 60 years of proven experience providing advanced engineering and analysis it and c5isr capabilities to support our nations most critical national security missions headquartered in chantilly va and with 16 offices around the world arcfield employs approximately 1200 engineers analysts it specialists and other professionals who put our customers missions first helping them solve their most complex challenges through innovations in modeling simulation and analysis digital transformation and c5isr visit arcfieldcom for more details responsibilities the data scientist will support the sponsors organization responsible for championing governance and quality the organization is focused on improving efficiency and capabilities to build deliver and sustain it network solutions the selected candidate will be responsible for developing the means for measuring and visually reporting realtime or near realtime data for quality assurance service level agreements sla and service level objectives slo this will consist of working with multiple stakeholders in various groups to define develop and institutionalize strategic processes across multifabric information environments qualifications eeo statement,4.1,Arcfield,"Herndon, VA",3000,2021,Private,Aerospace & Defense,Aerospace & Defense,250500,21-08-2023,City,Herndon,Virginia,"Natural Language Processing, Git, Data Analysis, Snowflake"
Data Scientist,100000,why join vanguards data science advanced development program this program a part of the broader data analytics advanced development programs will provide an opportunity to collaborate alongside a team of bestinclass data scientists and leaders and influence the outcomes of over thirty million clients through handson involvement with critical work happening across vanguard equipped with the tools and resources to succeed you will be positioned to grow as experts in data science make it count in this rotational program you will experience a comprehensive approach to data science with rotations during which you will leverage deep dive diagnostics predictive and prescriptive analytics throughout three 6month assignments these rotations in various business areas will draw upon your experiences and interests as well as meet strategic business needs by working on highimpact assignments vanguard is not offering visa sponsorship for this position,3.7,Vanguard,"Charlotte, NC",10000,1975,Private,Investment & Asset Management,Financial Services,3000,19-04-2024,City,Charlotte,North Carolina,"Azure, Natural Language Processing, Deep Learning, R"
Database Administrator,112000,in a world of possibilities pursue one with endless opportunities imagine next when it comes to what you want in your career if you can imagine it you can do it at parsons imagine a career working with intelligent diverse people sharing a common quest imagine a workplace where you can be yourself where you can thrive where you can find your next right now weve got what youre looking for job description parsons has emerged as a leader in the development of cuttingedge solutions for the department of defense and intelligence community our tremendous success can be attributed to our people and our priorities we hire the best we make them a priority and we never lose focus on the mission its why were here we have built this cultural legacy by working closely with analysts and operators to understand their needs and delivering meaningful value through innovative cost effective and intuitive software solutions not applicablenone this position is part of our federal solutions team our federal solutions segment delivers resources to our us government customers that ensure the success of missions around the globe our diverse intelligent employees drive the state of the art as they provide services and solutions in the areas of defense security intelligence infrastructure and environmental we promote a culture of excellence and closeknit teams that take pride in delivering protecting and sustaining our nations most critical assets from earth to cyberspace throughout the company our people are anticipating whats next to deliver the solutions our customers need now 8150000 14260000 we value our employees and want our employees to take care of their overall wellbeing which is why we offer bestinclass benefits such as medical dental vision paid time off 401k life insurance flexible work schedules and holidays to fit your busy lifestyle parsons is an equal opportunity employer committed to diversity equity inclusion and accessibility in the workplace diversity is ingrained in who we are how we do business and is one of our companys core values parsons equally employs representation at all job levels for minority female disabled protected veteran and lgbtq we truly invest and care about our employees wellbeing and provide endless growth opportunities as the sky is the limit so aim for the stars imagine next and join the parsons questapply today,3.9,Parsons,Remote,10000,1944,Public,Information Technology Support Services,Information Technology,3000,08-11-2024,Town,Houston,Texas,"PyTorch, Docker, ETL"
Data Scientist,122000,data scientist twice a week in jersey city locals preferred must haves more high level the better python time series forecasting univariate arimasarimamultivariatevarmasvarma lead level experience lead efforts to develop a model for internal cloud service capacity forecasting collaborate with the capacity management and demand management teams undertake preprocessing of structured and unstructured data analyze large amounts of information to discover trends and patterns present information using data visualization techniques establish a repeatable process for this models use completely document the model its assumptions methodology validation and results identify gaps and opportunities for improvement proven experience as a data scientist or data analyst strong math skills eg statistics algebra calculus minimum of 2 years experience with time series forecasting univariate arimasarimamultivariatevarmasvarma experience in data mining understanding of machinelearning and operations research strong python skills with pandas numpy sklearn statsmodels experience using microsoft suite of applications excel powerpoint analytical mind and business acumen problemsolving aptitude excellent communication and presentation skills bscba in computer science mathematics engineering or relevant field graduate degree in data science or other quantitative field is preferred experience with agile processes experience with jira virtual server capacity demand forecasting institutional knowledge of bank operations and cloud services and operations a plus facility with source code management using git familiarity with business intelligence tools such as tableau and alteryx familiarity with data transformation tools such as ssis dqs and dqm familiarity with data frameworks such as etl framework,3.9,Verdant Infotech Solutions,"Jersey City, NJ",3000,1992,Public,,,3000,12-09-2024,City,Jersey City,New Jersey,"AWS, Azure, Data Warehousing, Docker"
Data Scientist,130000,overview the data scientists will take a lead role in the endtoend process of data science initiatives with limited supervision including but not limited to model design structure development and postdeployment model performance monitoring by conducting innovative research through advanced analytics and technical sophistication the data scientist will contribute to create the economic value at scale from both future growth and profitability perspectives in this role you will be set on a constant treasure hunt for new data sources to apply the latest techniques for modeling projects you will have unparalleled opportunity to apply stateoftheart machine learning techniques to real world datasets you will work on a team of phd level statisticians to create groundbreaking predictive models using new analytical techniques that determine insurance pure premiums customer life time value customer buying behaviors and other related topics this work will be used in setting pricing underwriting marketing policy and claims service fraud detection and product design strategies for the plymouth rock group of companies the role is not simply research you will be part of a tactical team driving the profit and customer growth of an assigned business segment the analysis and modeling will be tested via implementation both broadly and on a pilot basis to allow us to learn and refine our approaches in rapid succession,3,Plymouth Rock Assurance,"Boston, MA",3000,1982,Private,Insurance Carriers,Insurance,15,21-05-2024,City,Boston,Massachusetts,"PyTorch, AWS, Data Warehousing"
Data Scientist,122000,the primary purpose of this data scientist is to contribute to building the data infrastructure of our flagship platform a3d3a adaptive aiaugmented drug discovery and development with expertise in data architecture the data scientist will directly contribute our mission to discover novel therapies for cancer patients led by prof bissan allazikani director of therapeutics data science the intelligent and everlearning a3d3a platform is part of the new initiative in therapeutics data science and part of our ambitious institute for data science in oncology at md anderson a3d3a will accelerate the discovery and impact of novel therapies for cancer by enabling novel opportunities for optimized therapies for patients with a focus on rare and hardtotreat cancers through the development of novel machine learning and ai technologies central to this vision the data scientist will build and maintain data infrastructure to enable the discovery of hidden therapeutic opportunities in integrated patient data and will work closely with data scientists data engineers bioinformaticians and molecular modelers key functions education required bachelors degree in biomedical engineering electrical engineering computer engineering physics applied mathematics science engineering computer science statistics computational biology or related field preferred phd in biomedical engineering electrical engineering computer engineering physics applied mathematics science engineering computer science statistics computational biology or related field experience required three years experience in scientific software developmentanalysis with masters degree one years experience required with phd no experience required it is the policy of the university of texas md anderson cancer center to provide equal employment opportunity without regard to race color religion age national origin sex gender sexual orientation gender identityexpression disability protected veteran status genetic information or any other basis protected by institutional policy or by federal state or local laws unless such distinction is required by law httpwwwmdandersonorgaboutuslegalandpolicylegalstatementseeoaffirmativeactionhtml additional information lihybrid,4.1,Md Anderson Cancer Center,"Houston, TX",10000,1941,Hospital,Health Care Services & Hospitals,Healthcare,3000,04-08-2024,City,Houston,Texas,"AWS, Natural Language Processing, Data Warehousing"
Data Scientist,122000,mosaic data science located in the northern virginiawashington dc metro area encourages qualified lead data scientists to contact us regarding current fulltime salaried consulting opportunities in the united states and canada mosaic data science is a dynamic growing data science consultancy solving some of the most complex and interesting problems in industry at mosaic youll contribute to data science projects requiring a variety of analytical and business skills in many verticals including logistics retail utilities healthcare telecommunications media oil and gas and manufacturing as a lead data scientist you will have responsibility for technical direction and execution on data science projects and you will manage the work of the data scientists analysts and software engineers on the project team youll work with talented creative and selfmotivated colleagues who hold themselves to very high standards of professionalism and quality you will work closely with customers to understand their business problems and design and scope analyticsbased solutions parttime travel to customer sites may be required telecommute options are available you can expect your responsibilities to grow as quickly as youre willing and able to meet them youll enjoy a fantastic benefits package that includes profit sharing and generous personal leave professional development opportunities as well as firstrate healthcare and retirement benefits most folks who join mosaic stay here for a long time bachelors degree or higher in applied math statistics operations research computer science engineering physics cognitive science or a related field mastersphd preferred working knowledge of statistics machine learning optimization data visualization computer programming and database systems expert knowledge in one or more technical domains of data science such as computer vision natural language processing ml engineering or mlops proficiency and significant experience with r or python and relevant data manipulation visualization and machine learning libraries 4 years of experience applying technical skills to realworld business problems 1 years of experience leading data science projects strong written and verbal communication skills a high level of professionalism and genuine customer orientation willingness and ability to learn new skills tools and business domains quickly on the job desire to collaborate with learn from and share knowledge with colleagues must be a us or canadian citizen or permanent resident interested applicants should submit a cover letter and resume to employmentmosaicdatasciencecom all qualified applicants will receive consideration for employment and will not be discriminated against on the basis of race color religion sex sexual orientation gender identity national origin age disability or protected veteran status mosaic data science takes affirmative action in support of its policy to employ and advance in employment individuals who are minorities women protected veterans and individuals with disabilities wwwmosaicdatasciencecom,5,Mosaic Data Science,Virginia,125,1992,Private,Information Technology Support Services,Information Technology,3000,09-05-2024,Town,Houston,Texas,"Hadoop, Data Warehousing, AWS, JavaScript"
